filename,point_id,intersection_idx,lat,lon,arm_direction,base_bearing,heading,gsv_pano_id,gsv_date
pt_000038_arm180_offset15.jpg,pt_000038,9,39.94772857244833,-75.19381717808658,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGEyZGFjSXc.,2020-06
pt_000039_arm270_offset15.jpg,pt_000039,9,39.947785040937674,-75.19388641631011,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZG41endF,2020-06
pt_000040_arm0_offset15.jpg,pt_000040,10,39.947374726384375,-75.19487212610531,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFxYmZ0Snc.,2020-06
pt_000041_arm90_offset15.jpg,pt_000041,10,39.94731825848884,-75.19480288748063,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEyZlBId0FF,2020-06
pt_000042_arm180_offset15.jpg,pt_000042,10,39.94726496753266,-75.19487625350634,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFtYVR2cWdF,2020-06
pt_000043_arm270_offset15.jpg,pt_000043,10,39.94732143538399,-75.19494549213768,270,90,105,OYPgak2mD34Nc0d4q3Lfzg,2025-05
pt_000044_arm0_offset15.jpg,pt_000044,11,39.948952767002545,-75.18967400143376,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFtZlRIQkE.,2019-05
pt_000045_arm90_offset15.jpg,pt_000045,11,39.948896295975544,-75.18960476552175,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYzZqN3dF,2019-05
pt_000046_arm180_offset15.jpg,pt_000046,11,39.94884300835209,-75.18967813732954,180,0,15,kHuNfCGWWEOsmKBnxHN_jw,2025-04
pt_000047_arm270_offset15.jpg,pt_000047,11,39.94889947933491,-75.18974737324822,270,90,105,PY_lyqII8qQUAYZsw0_jsw,2025-04
pt_000048_arm0_offset15.jpg,pt_000048,12,39.950384649349026,-75.1916901135637,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE4ZHltLWdF,2020-06
pt_000049_arm90_offset15.jpg,pt_000049,12,39.950328179536456,-75.19162087451623,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJQ084dVdZTlE.,2022-06
pt_000050_arm180_offset15.jpg,pt_000050,12,39.950274890625394,-75.19169424628905,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZl9sbEFF,2020-06
pt_000051_arm270_offset15.jpg,pt_000051,12,39.95033136039378,-75.19176348534319,270,90,105,aIiy6v3xsVLQbHwldEXUDg,2025-04
pt_000052_arm0_offset15.jpg,pt_000052,13,39.95004081304719,-75.20158497994369,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFpZE9VamdF,2020-06
pt_000053_arm90_offset15.jpg,pt_000053,13,39.949984349195674,-75.20151573302152,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGE2Y19iNndF,2020-06
pt_000054_arm180_offset15.jpg,pt_000054,13,39.949931053947424,-75.20158909666017,180,0,15,GcUBxqLCLsplK-ba8e3xNg,2025-07
pt_000055_arm270_offset15.jpg,pt_000055,13,39.94998751775472,-75.20165834358899,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYmZ0VHc.,2020-06
pt_000056_arm0_offset15.jpg,pt_000056,14,39.94982418327367,-75.20141184129976,0,180,195,1EjC1I07Vstc4DMQVZYL4g,2024-08
pt_000057_arm90_offset15.jpg,pt_000057,14,39.94976771931787,-75.20134259474234,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFzY2FZdndF,2020-06
pt_000058_arm180_offset15.jpg,pt_000058,14,39.94971442417993,-75.20141595828287,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFtYUhfd0FF,2020-06
pt_000059_arm270_offset15.jpg,pt_000059,14,39.94977088809153,-75.20148520484695,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGF5Y0QzWUE.,2020-06
pt_000060_arm0_offset15.jpg,pt_000060,15,39.94886255766168,-75.19600859739937,0,180,195,SF16BWxiaO53flnZj4965g,2024-08
pt_000061_arm90_offset15.jpg,pt_000061,15,39.9488060904507,-75.19593935631352,90,270,285,SF16BWxiaO53flnZj4965g,2024-08
pt_000062_arm180_offset15.jpg,pt_000062,15,39.94875279877038,-75.19601272305452,180,0,15,0LzrjB6AAjY-XOuw6t0ToQ,2024-08
pt_000063_arm270_offset15.jpg,pt_000063,15,39.948809265937165,-75.19608196414704,270,90,105,0LzrjB6AAjY-XOuw6t0ToQ,2024-08
pt_000064_arm0_offset15.jpg,pt_000064,16,39.94566854323516,-75.19026225733921,0,180,195,nrGGXOF-feRIggekn6bW2g,2025-08
pt_000065_arm90_offset15.jpg,pt_000065,16,39.94561207256273,-75.1901930242854,90,270,285,nrGGXOF-feRIggekn6bW2g,2025-08
pt_000066_arm180_offset15.jpg,pt_000066,16,39.945558784554564,-75.19026639208464,180,0,15,EiXnOnWgxRJOV7RkgnnbFQ,2025-08
pt_000067_arm270_offset15.jpg,pt_000067,16,39.94561525518277,-75.19033562514511,270,90,105,nrGGXOF-feRIggekn6bW2g,2025-08
pt_000068_arm0_offset15.jpg,pt_000068,17,39.94360636383595,-75.19257376488767,0,180,195,GaJWXPmVu521xNywWKBRiw,2025-08
pt_000069_arm90_offset15.jpg,pt_000069,17,39.943549894556234,-75.19250453201406,90,270,285,JOUg110mMwyxFYEoU5DDyw,2025-09
pt_000070_arm180_offset15.jpg,pt_000070,17,39.94349660506281,-75.19257789577308,180,0,15,DMXrAZPQ-yLU_Vfo-MyYhQ,2025-09
pt_000071_arm270_offset15.jpg,pt_000071,17,39.94355307429832,-75.19264712865335,270,90,105,ILjPb70LXnUku5sYsgyrew,2025-08
pt_000072_arm0_offset15.jpg,pt_000072,18,39.948629122715985,-75.18618829535008,0,180,195,YRR42flg-tsc4cJOW0znkg,2025-08
pt_000073_arm90_offset15.jpg,pt_000073,18,39.94857264958927,-75.18611906266567,90,270,285,YRR42flg-tsc4cJOW0znkg,2025-08
pt_000074_arm180_offset15.jpg,pt_000074,18,39.94851936419738,-75.18619243685816,180,0,15,YRR42flg-tsc4cJOW0znkg,2025-08
pt_000075_arm270_offset15.jpg,pt_000075,18,39.94857583727988,-75.18626166954928,270,90,105,GgX99xQKNtgjiPBxzqccrA,2025-08
pt_000076_arm0_offset15.jpg,pt_000076,19,39.943779880460475,-75.19585191444378,0,180,195,yLffuBn1K-Tm_hPLyGJrOg,2025-07
pt_000077_arm90_offset15.jpg,pt_000077,19,39.94372341315556,-75.19578267866855,90,270,285,-WIvvO6RPCOfrdhHN6I2tA,2025-07
pt_000078_arm180_offset15.jpg,pt_000078,19,39.9436701215633,-75.19585604004344,180,0,15,-WIvvO6RPCOfrdhHN6I2tA,2025-07
pt_000079_arm270_offset15.jpg,pt_000079,19,39.94372658882399,-75.19592527582537,270,90,105,yLffuBn1K-Tm_hPLyGJrOg,2025-07
pt_000080_arm0_offset15.jpg,pt_000080,20,39.947544216685245,-75.18766490364153,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJQ09uSnpKMlFF,2022-05
pt_000081_arm90_offset15.jpg,pt_000081,20,39.947487744448075,-75.1875956708353,90,270,285,9Qi4U7uz3Wzr-Uq_mYnJbQ,2025-10
pt_000082_arm180_offset15.jpg,pt_000082,20,39.947434458107836,-75.1876690426977,180,0,15,9Qi4U7uz3Wzr-Uq_mYnJbQ,2025-10
pt_000083_arm270_offset15.jpg,pt_000083,20,39.94749093030083,-75.18773827551064,270,90,105,MX8sHN0La7diF75CBUO-Hw,2025-10
pt_000084_arm0_offset15.jpg,pt_000084,21,39.94528906160935,-75.19061034415994,0,180,195,fXaPg3RawaKv49IYbIZrXQ,2025-08
pt_000085_arm90_offset15.jpg,pt_000085,21,39.945232591146656,-75.19054111120353,90,270,285,fXaPg3RawaKv49IYbIZrXQ,2025-08
pt_000086_arm180_offset15.jpg,pt_000086,21,39.94517930291466,-75.19061447831989,180,0,15,xqi6f7CHU7bzRATlksoCPw,2025-08
pt_000087_arm270_offset15.jpg,pt_000087,21,39.94523577333313,-75.19068371128297,270,90,105,xqi6f7CHU7bzRATlksoCPw,2025-08
pt_000088_arm0_offset15.jpg,pt_000088,22,39.9444728121554,-75.19784213622187,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYUdwVmc.,2020-01
pt_000089_arm90_offset15.jpg,pt_000089,22,39.94441634604939,-75.19777289808617,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEwYlNfaWdF,2020-01
pt_000090_arm180_offset15.jpg,pt_000090,22,39.944363053184276,-75.1978462586481,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJQ084cVcxdWdF,2022-06
pt_000091_arm270_offset15.jpg,pt_000091,22,39.94441951924609,-75.19791549679046,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJQ084cVhWYmc.,2022-06
pt_000092_arm0_offset15.jpg,pt_000092,23,39.9441119637169,-75.19674386006704,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGF5Wml2emdF,2020-01
pt_000093_arm90_offset15.jpg,pt_000093,23,39.94405549694928,-75.19667462321198,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZEhacGdF,2020-01
pt_000094_arm180_offset15.jpg,pt_000094,23,39.944002204786635,-75.19674798424582,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGE4ZlhZM2dF,2020-01
pt_000095_arm270_offset15.jpg,pt_000095,23,39.94405867151005,-75.19681722110754,270,90,105,PcBhTtf5KHvyfdhlcqBm5w,2025-07
pt_000096_arm0_offset15.jpg,pt_000096,24,39.943699978541936,-75.19643222090416,0,180,195,SoW_dsyRRDrw5CcVw7Fq2Q,2025-04
pt_000097_arm90_offset15.jpg,pt_000097,24,39.94364351158663,-75.196362984728,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFpZVczS3c.,2020-01
pt_000098_arm180_offset15.jpg,pt_000098,24,39.943590219622564,-75.19643634556141,180,0,15,6KtTz49l1xfNDDqK-CURKg,2025-04
pt_000099_arm270_offset15.jpg,pt_000099,24,39.94364668653367,-75.19650558174423,270,90,105,-k-ncdZWD5rSlhrbyST9iQ,2025-04
pt_000100_arm0_offset15.jpg,pt_000100,25,39.94614275683579,-75.19846548746543,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJQ084dVh3dkFF,2022-06
pt_000101_arm90_offset15.jpg,pt_000101,25,39.94608629110514,-75.19839624710957,90,270,285,JakFT8rai9YxFsKgpgqrlA,2025-07
pt_000102_arm180_offset15.jpg,pt_000102,25,39.94603299784488,-75.19846960898583,180,0,15,JakFT8rai9YxFsKgpgqrlA,2025-07
pt_000103_arm270_offset15.jpg,pt_000103,25,39.946089463531315,-75.19853884934837,270,90,105,d15gfQiTjT3K0A3isSkLyg,2025-08
pt_000104_arm0_offset15.jpg,pt_000104,26,39.94932018806853,-75.19504094633959,0,180,195,kzKPD-1wspj-UXbdmXnt9g,2024-08
pt_000105_arm90_offset15.jpg,pt_000105,26,39.949263720274594,-75.19497170559163,90,270,285,5aAMsEwLNMoKVB3XgCVWNg,2024-08
pt_000106_arm180_offset15.jpg,pt_000106,26,39.949210429215064,-75.19504507358603,180,0,15,5aAMsEwLNMoKVB3XgCVWNg,2024-08
pt_000107_arm270_offset15.jpg,pt_000107,26,39.9492668969648,-75.19511431434066,270,90,105,kzKPD-1wspj-UXbdmXnt9g,2024-08
pt_000108_arm0_offset15.jpg,pt_000108,27,39.94927518132387,-75.19954605840034,0,180,195,7Vaacu-5CgM7LD0NsqaK5Q,2025-07
pt_000109_arm90_offset15.jpg,pt_000109,27,39.94921871624401,-75.19947681395342,90,270,285,9IxkW40zKjyZYQGRZXBWbA,2025-07
pt_000110_arm180_offset15.jpg,pt_000110,27,39.94916542229946,-75.19955017836485,180,0,15,CAoSFENJSE0wb2dLRUlDQWdJRGFzYzVl,2020-01
pt_000111_arm270_offset15.jpg,pt_000111,27,39.94922188733512,-75.19961942281842,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGEyZTNkX2dF,2020-01
pt_000112_arm0_offset15.jpg,pt_000112,28,39.94799579436862,-75.19345821193419,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYV9LeWdF,2020-06
pt_000113_arm90_offset15.jpg,pt_000113,28,39.94793932562127,-75.19338897385181,90,270,285,4FsXlTSa9PKnRiwBLNhjGQ,2025-05
pt_000114_arm180_offset15.jpg,pt_000114,28,39.94788603557203,-75.19346234165745,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGEyZWlxdlFF,2020-06
pt_000115_arm270_offset15.jpg,pt_000115,28,39.94794250427519,-75.1935315797465,270,90,105,-1sAmwHRK8f0mdBfFH89nA,2025-05
pt_000116_arm0_offset15.jpg,pt_000116,29,39.947645122502735,-75.19128165415032,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGF5YmZxdGdF,2020-06
pt_000117_arm90_offset15.jpg,pt_000117,29,39.94758865244424,-75.19121241823466,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYmlWemdF,2020-06
pt_000118_arm180_offset15.jpg,pt_000118,29,39.94753536378803,-75.19128578736898,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGNrSWZUR3c.,2020-05
pt_000119_arm270_offset15.jpg,pt_000119,29,39.94759183380233,-75.19135502329131,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJQ080b2VmY2c.,2022-06
pt_000120_arm0_offset15.jpg,pt_000120,30,39.94638193388215,-75.1970866364624,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZlMtNmdF,2019-09
pt_000121_arm90_offset15.jpg,pt_000121,30,39.94632546732079,-75.19701739700886,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGE2YkR5WVE.,2020-06
pt_000122_arm180_offset15.jpg,pt_000122,30,39.94627217494408,-75.19709076022512,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGE2ZG1YTGc.,2019-09
pt_000123_arm270_offset15.jpg,pt_000123,30,39.94632864146123,-75.19715999968534,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGF5ZHY0dFFF,2020-06
pt_000124_arm0_offset15.jpg,pt_000124,31,39.944058789575955,-75.19236860213108,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFzZUNSbWdF,2020-06
pt_000125_arm90_offset15.jpg,pt_000125,31,39.94400232017258,-75.19229936896694,90,270,285,nXPlxXCBdLp6Ye-kXOu7Rw,2019-07
pt_000126_arm180_offset15.jpg,pt_000126,31,39.943949030811645,-75.19237273337546,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGE2YjYybUFF,2020-06
pt_000127_arm270_offset15.jpg,pt_000127,31,39.94400550017081,-75.19244196654627,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGFtYk8tSWc.,2020-06
pt_000128_arm0_offset15.jpg,pt_000128,32,39.9504031616707,-75.1994724365619,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFpWW1IcEFF,2020-01
pt_000129_arm90_offset15.jpg,pt_000129,32,39.95034669654643,-75.19940319102635,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYkNyUXc.,2020-01
pt_000130_arm180_offset15.jpg,pt_000130,32,39.95029340265183,-75.19947655671378,180,0,15,FBQHlT-IQ5Dcs1fwpmdVQw,2025-04
pt_000131_arm270_offset15.jpg,pt_000131,32,39.95034986773188,-75.19954580225597,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE4Zm1QaEFF,2020-01
pt_000132_arm0_offset15.jpg,pt_000132,33,39.95006087282699,-75.2012701871795,0,180,195,ogJt4kpGTxi0yPrmLqXSpA,2024-04
pt_000133_arm90_offset15.jpg,pt_000133,33,39.950004408785844,-75.20120094049854,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGE4YXItTWc.,2020-06
pt_000134_arm180_offset15.jpg,pt_000134,33,39.949951113739196,-75.20127430440583,180,0,15,u_U6MfGCELMSkCQbNALETA,2024-08
pt_000135_arm270_offset15.jpg,pt_000135,33,39.95000757773614,-75.20134355109342,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZDNkNUFF,2020-06
pt_000136_arm0_offset15.jpg,pt_000136,34,39.94993833217467,-75.20105310810118,0,180,195,ISbNbJsz1d_NE93A9_XCOg,2025-07
pt_000137_arm90_offset15.jpg,pt_000137,34,39.94988186800272,-75.20098386172559,90,270,285,8QDdzAHID_B_S4Xkno3pGw,2025-07
pt_000138_arm180_offset15.jpg,pt_000138,34,39.949828573094784,-75.20105722567084,180,0,15,6e8lDUWxWv2oHYXRfPbNLQ,2025-08
pt_000139_arm270_offset15.jpg,pt_000139,34,39.949885037222515,-75.2011264720531,270,90,105,ISbNbJsz1d_NE93A9_XCOg,2025-07
pt_000140_arm0_offset15.jpg,pt_000140,35,39.94458464742321,-75.19611323716455,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFxY3ZOelFF,2020-06
pt_000141_arm90_offset15.jpg,pt_000141,35,39.94452818027564,-75.19604400035192,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYTd1eGdF,2020-06
pt_000142_arm180_offset15.jpg,pt_000142,35,39.944474888517924,-75.19611736239088,180,0,15,Q2Bz8jHXgXK4Ub1MzMav6A,2019-07
pt_000143_arm270_offset15.jpg,pt_000143,35,39.9445313556213,-75.1961865992102,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGE2ZnIzREE.,2020-06
pt_000144_arm0_offset15.jpg,pt_000144,36,39.94670665384698,-75.19288457863412,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGEyWlhtV3c.,2020-06
pt_000145_arm90_offset15.jpg,pt_000145,36,39.94665018475417,-75.19281534234251,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZFQ5bEFF,2019-09
pt_000146_arm180_offset15.jpg,pt_000146,36,39.94659689506914,-75.19288870920586,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGF5ZjM2bndF,2019-09
pt_000147_arm270_offset15.jpg,pt_000147,36,39.946653364117765,-75.19295794550416,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYU9uQWc.,2020-06
pt_000148_arm0_offset15.jpg,pt_000148,37,39.945771195537205,-75.1951826249742,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGEyY1B2NkFF,2020-06
pt_000149_arm90_offset15.jpg,pt_000149,37,39.94571472782886,-75.19511338772578,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFxZEQzT1E.,2020-01
pt_000150_arm180_offset15.jpg,pt_000150,37,39.945661436669944,-75.19518675177613,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYS1RRlE.,2019-09
pt_000151_arm270_offset15.jpg,pt_000151,37,39.94571790433406,-75.19525598903122,270,90,105,CAoSF0NJSE0wb2dLRUlDQWdJRGE4YS15MndF,2020-06
pt_000152_arm0_offset15.jpg,pt_000152,38,39.946862827633915,-75.19601398080087,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGEyYTdnRVE.,2019-09
pt_000153_arm90_offset15.jpg,pt_000153,38,39.946806360426294,-75.19594474174879,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGE2WnpmaHdF,2020-06
pt_000154_arm180_offset15.jpg,pt_000154,38,39.94675306873766,-75.19601810632588,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGEwYUdOSkE.,2020-06
pt_000155_arm270_offset15.jpg,pt_000155,38,39.94680953590107,-75.19608734538461,270,90,105,KFLjoDIQNQzSdxHzs9P7LA,2025-05
pt_000156_arm0_offset15.jpg,pt_000156,39,39.94231998601966,-75.19388681009443,0,180,195,Poy38cjq0ul4bXpmqEqQIw,2025-09
pt_000157_arm90_offset15.jpg,pt_000157,39,39.94226351753114,-75.19381757744034,90,270,285,Poy38cjq0ul4bXpmqEqQIw,2025-09
pt_000158_arm180_offset15.jpg,pt_000158,39,39.94221022719384,-75.19389093878027,180,0,15,VeT_ugkPG1ssYIu6uKTgkQ,2025-09
pt_000159_arm270_offset15.jpg,pt_000159,39,39.94226669563815,-75.19396017144103,270,90,105,VeT_ugkPG1ssYIu6uKTgkQ,2025-09
pt_000164_arm0_offset15.jpg,pt_000164,41,39.95132129860082,-75.1992054051945,0,180,195,fsyJzfbHjx_207dooVhlQw,2018-10
pt_000165_arm90_offset15.jpg,pt_000165,41,39.951264833315705,-75.19913615894497,90,270,285,M4oyvoxeLzkNn3YbB_mlJQ,2025-04
pt_000166_arm180_offset15.jpg,pt_000166,41,39.95121153959434,-75.19920952583352,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGEwY0hGTnc.,2019-09
pt_000167_arm270_offset15.jpg,pt_000167,41,39.95126800483529,-75.19927877208971,270,90,105,lCUnL8effFxei9I-pA_7Tw,2025-04
pt_000168_arm0_offset15.jpg,pt_000168,42,39.951406839836025,-75.19988455690846,0,180,195,Ns77Wl-6wySyL1M8blJ19A,2024-10
pt_000169_arm90_offset15.jpg,pt_000169,42,39.951350374960064,-75.19981531000718,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGE4WVdtRGc.,2019-09
pt_000170_arm180_offset15.jpg,pt_000170,42,39.95129708080403,-75.19988867645529,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZXY1OWdF,2019-09
