point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000322,39.952924432971294,-75.20283186795395,0,180,80
pt_000323,39.95298089602985,-75.20290111896742,90,270,80
pt_000324,39.95319253036058,-75.20410695671013,180,0,81
pt_000325,39.95313606802853,-75.2040377044786,270,90,81
pt_000326,39.953082771173264,-75.20411106954245,0,180,81
pt_000327,39.95313923346111,-75.20418032178064,90,270,81
pt_000328,39.95180979250736,-75.20308422986007,180,0,82
pt_000329,39.951753329559104,-75.20301497988834,270,90,82
pt_000330,39.95170003335523,-75.20308834426122,0,180,82
pt_000331,39.951756496259286,-75.2031575942396,90,270,82
pt_000332,39.95381712512309,-75.19341925017773,180,0,83
pt_000333,39.95376065635219,-75.19335000619388,270,90,83
pt_000334,39.95370736634243,-75.19342338031782,0,180,83
pt_000335,39.95376383506913,-75.19349262430832,90,270,83
pt_000336,39.95664961828882,-75.19131651291946,180,0,84
pt_000337,39.95659314825139,-75.19124726779617,270,90,84
pt_000338,39.95653985959547,-75.19132064662965,0,180,84
pt_000339,39.956596329588706,-75.19138989175961,90,270,84
pt_000340,39.95736029094033,-75.19117095522942,180,0,85
pt_000341,39.95730382081528,-75.19110170950263,270,90,85
pt_000342,39.957250532254434,-75.19117508921809,0,180,85
pt_000343,39.95730700233527,-75.19124433495155,90,270,85
pt_000344,39.95827928680562,-75.18769602624053,180,0,86
pt_000345,39.95822281458743,-75.18762678246595,270,90,86
pt_000346,39.95816952825437,-75.18770016590052,0,180,86
pt_000347,39.958226000428375,-75.18776940968179,90,270,86
pt_000348,39.9575204266944,-75.18786694181837,180,0,87
pt_000349,39.957463954579076,-75.18779769867534,270,90,87
pt_000350,39.95741066813461,-75.18787108115593,0,180,87
pt_000351,39.95746714020572,-75.18794032430567,90,270,87
pt_000352,39.95767057743283,-75.18906328226132,180,0,88
pt_000353,39.957614106038164,-75.18899403797055,270,90,88
pt_000354,39.95756081882791,-75.18906741967479,0,180,88
pt_000355,39.95761729017836,-75.18913666397225,90,270,88
pt_000356,39.95835277029931,-75.18913825346603,180,0,89
pt_000357,39.95829629894986,-75.18906900841742,270,90,89
pt_000358,39.95824301169338,-75.18914239079989,0,180,89
pt_000359,39.9582994829986,-75.18921163585519,90,270,89
pt_000360,39.95698921088923,-75.18921504100653,180,0,90
pt_000361,39.95693273958593,-75.1891457972842,270,90,90
pt_000362,39.95687945227671,-75.18921917813324,0,180,90
pt_000363,39.956935923535816,-75.18928842186226,90,270,90
pt_000364,39.956800778841796,-75.18801157497745,180,0,91
pt_000365,39.95674430681352,-75.18794233244779,270,90,91
pt_000366,39.95669102027453,-75.18801571403743,0,180,91
pt_000367,39.956747492258614,-75.18808495657376,90,270,91
pt_000368,39.954883350738925,-75.18960330140315,180,0,92
pt_000369,39.95482687966936,-75.18953405950481,270,90,92
pt_000370,39.954773592106065,-75.18960743777426,0,180,92
pt_000371,39.954830063131446,-75.1896766796793,90,270,92
pt_000372,39.95413801072099,-75.18971975482248,180,0,93
pt_000373,39.954081539721535,-75.18965051358713,270,90,93
pt_000374,39.954028252081756,-75.18972389096002,0,180,93
pt_000375,39.95408472303702,-75.18979313220208,90,270,93
pt_000376,39.95385107255468,-75.18738750683296,180,0,94
pt_000377,39.95379460015029,-75.18731826782907,270,90,94
pt_000378,39.95374131400343,-75.18739164672164,0,180,94
pt_000379,39.9537977863636,-75.18746088573222,90,270,94
pt_000380,39.950510321636756,-75.19258690207877,180,0,95
pt_000381,39.95045385236441,-75.1925176621577,270,90,95
pt_000382,39.95040056287937,-75.19259103336275,0,180,95
pt_000383,39.95045703210753,-75.19266027329047,90,270,95
pt_000384,39.949809839622255,-75.19240218983248,180,0,96
pt_000385,39.949753370238646,-75.19233295077895,270,90,96
pt_000386,39.94970008087017,-75.19240632137229,0,180,96
pt_000387,39.94975655020955,-75.19247556043248,90,270,96
pt_000388,39.953631883573465,-75.19194279358962,180,0,97
pt_000389,39.95357541391315,-75.19187355102204,270,90,97
pt_000390,39.953522124848426,-75.19194692610422,0,180,97
pt_000391,39.95357859446458,-75.19201616867845,90,270,97
pt_000392,39.953399413275065,-75.1837412808629,180,0,98
pt_000393,39.95334293867433,-75.18367204535086,270,90,98
pt_000394,39.953289654861535,-75.18374542661583,0,180,98
pt_000395,39.95334612941805,-75.18381466213458,90,270,98
pt_000396,39.95357720268842,-75.18526776390424,180,0,99
pt_000397,39.953520729007174,-75.18519852694185,270,90,99
pt_000398,39.95346744421717,-75.18527190720144,0,180,99
pt_000399,39.95352391785422,-75.18534114417052,90,270,99
pt_000400,39.95465595278032,-75.18120016061862,180,0,100
pt_000401,39.95459947664905,-75.18113092593858,270,90,100
pt_000402,39.95454619446693,-75.18120431055439,0,180,100
pt_000403,39.95460267055402,-75.18127354524114,90,270,100
pt_000404,39.954882957931886,-75.18333475867475,180,0,101
pt_000405,39.954826483086386,-75.18326552198852,270,90,101
pt_000406,39.954773199537705,-75.1833389051751,0,180,101
pt_000407,39.95482967433902,-75.18340814186806,90,270,101
pt_000408,39.955660176517256,-75.1831144239981,180,0,102
pt_000409,39.955603701539054,-75.18304518670281,270,90,102
pt_000410,39.9555504181335,-75.18311857090194,0,180,102
pt_000411,39.95560689306749,-75.18318780820393,90,270,102
pt_000412,39.95333431705419,-75.19201057386036,180,0,103
pt_000413,39.95327784743467,-75.19194133153977,270,90,103
pt_000414,39.95322455832581,-75.19201470624732,0,180,103
pt_000415,39.953281027901106,-75.19208394857458,90,270,103
pt_000416,39.95287846728794,-75.19209769030124,180,0,104
pt_000417,39.952821997720875,-75.19202844837292,270,90,104
pt_000418,39.952768708555084,-75.19210182251972,0,180,104
pt_000419,39.95282517807792,-75.19217106445471,90,270,104
pt_000420,39.94990284259462,-75.19263343473145,180,0,105
pt_000421,39.94984637335031,-75.1925641953909,270,90,105
pt_000422,39.94979308383398,-75.19263756590328,0,180,105
pt_000423,39.94984955303408,-75.1927068052505,90,270,105
pt_000424,39.95186774054725,-75.18406170261812,180,0,106
pt_000425,39.951811266139494,-75.18399246840086,270,90,106
pt_000426,39.95175798211759,-75.18406584775984,0,180,106
pt_000427,39.951814456481145,-75.1841350819838,90,270,106
pt_000428,39.95317875849693,-75.1819342498742,180,0,107
pt_000429,39.95312228280776,-75.18186501608946,270,90,107
pt_000430,39.95306900015171,-75.18193839853356,0,180,107
pt_000431,39.95312547579669,-75.182007632325,90,270,107
pt_000432,39.95108508422979,-75.19724397547496,180,0,108
pt_000433,39.95102861776298,-75.19717473109668,270,90,108
pt_000434,39.950975325297065,-75.19724809926895,0,180,108
pt_000435,39.951031791719664,-75.19731734365389,90,270,108
pt_000436,39.95535980240536,-75.18706445846679,180,0,109
pt_000437,39.95530332980647,-75.18699521819353,270,90,109
pt_000438,39.95525004387035,-75.18706859896943,0,180,109
pt_000439,39.955306516425026,-75.18713783924939,90,270,109
pt_000440,39.9532062028817,-75.19478704289963,180,0,110
pt_000441,39.953149734934776,-75.1947177984015,270,90,110
pt_000442,39.95309644404755,-75.19479117079241,0,180,110
pt_000443,39.95315291195028,-75.19486041529723,90,270,110
pt_000444,39.95168542193679,-75.19234415427847,180,0,111
pt_000445,39.95162895251819,-75.1922749133614,270,90,111
pt_000446,39.951575663191534,-75.19234828602615,0,180,111
pt_000447,39.951632132565926,-75.1924175269499,90,270,111
pt_000448,39.955657151379256,-75.1894892535993,180,0,112
pt_000449,39.95560068024101,-75.18942001100696,270,90,112
pt_000450,39.955547392752756,-75.18949339020182,0,180,112
pt_000451,39.95560386384679,-75.18956263280084,90,270,112
pt_000452,39.955143918360655,-75.18535847504484,180,0,113
pt_000453,39.955087444734126,-75.18528923641001,270,90,113
pt_000454,39.95503415989002,-75.185362618291,0,180,113
pt_000455,39.95509063347235,-75.18543185693251,90,270,113
pt_000456,39.95550592753667,-75.18826668315548,180,0,114
pt_000457,39.95544945566197,-75.18819744173373,270,90,114
pt_000458,39.95539616895628,-75.18827082172434,0,180,114
pt_000459,39.95545264078678,-75.18834006315278,90,270,114
pt_000460,39.95261857177358,-75.19003501324241,180,0,115
pt_000461,39.95256210096399,-75.18996577329379,270,90,115
pt_000462,39.952508813118484,-75.19003914877804,0,180,115
pt_000463,39.952565283883864,-75.19010838873331,90,270,115
pt_000464,39.95436072119301,-75.18553236466201,180,0,116
pt_000465,39.954304247671175,-75.18546312668096,270,90,116
pt_000466,39.9542509627137,-75.18553650757943,0,180,116
pt_000467,39.95430743619133,-75.18560574556716,90,270,116
pt_000468,39.95171240530519,-75.18279235184526,180,0,117
pt_000469,39.951655930132844,-75.18272311884165,270,90,117
pt_000470,39.95160264692353,-75.18279649902854,0,180,117
pt_000471,39.95165912205168,-75.18286573203885,90,270,117
pt_000472,39.955481003506605,-75.1808127138944,180,0,118
pt_000473,39.95542452714201,-75.18074347869552,270,90,118
pt_000474,39.95537124521015,-75.18081686450664,0,180,118
pt_000475,39.95542772153056,-75.18088609971224,90,270,118
pt_000476,39.95407579696319,-75.18320349530194,180,0,119
pt_000477,39.95401932203856,-75.18313425954759,270,90,119
pt_000478,39.9539660385719,-75.18320764196513,0,180,119
pt_000479,39.95402251345233,-75.18327687772619,90,270,119
