point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000046,39.93214841601383,-75.17186561199635,0,180,11
pt_000047,39.93220489772248,-75.17193481609829,90,270,11
pt_000048,39.93211690397086,-75.17080097775141,180,0,12
pt_000049,39.93206042157942,-75.17073177468163,270,90,12
pt_000050,39.93200714600461,-75.17080514310904,0,180,12
pt_000051,39.93206362835185,-75.17087434618556,90,270,12
pt_000052,39.932062071396594,-75.17035798684749,180,0,13
pt_000053,39.932005588738356,-75.17028878420177,270,90,13
pt_000054,39.9319523134472,-75.17036215291733,0,180,13
pt_000055,39.932008796061226,-75.17043135556976,90,270,13
pt_000056,39.93197973613773,-75.16978339164862,180,0,14
pt_000057,39.931923253133476,-75.1697141895644,270,90,14
pt_000058,39.93186997821019,-75.16978755864157,0,180,14
pt_000059,39.93192646117023,-75.16985676073251,90,270,14
pt_000060,39.93187817553835,-75.16900660683223,180,0,15
pt_000061,39.93182169206632,-75.16893740549719,270,90,15
pt_000062,39.9317684176404,-75.16901077507373,0,180,15
pt_000063,39.93182490106821,-75.1690799764155,90,270,15
pt_000064,39.931771094220814,-75.16810102040868,180,0,16
pt_000065,39.93171461020346,-75.1680318199355,270,90,16
pt_000066,39.931661336357365,-75.16810519010644,0,180,16
pt_000067,39.93171782033052,-75.16817439058636,90,270,16
pt_000068,39.933413235329276,-75.17109145365366,180,0,17
pt_000069,39.93335675311235,-75.17102224902207,270,90,17
pt_000070,39.93330347735433,-75.17109561862154,0,180,17
pt_000071,39.93335995952707,-75.17116482325984,90,270,17
pt_000072,39.933478878561715,-75.1716382879499,180,0,18
pt_000073,39.93342239667412,-75.1715690827969,270,90,18
pt_000074,39.93336912056595,-75.17164245203844,0,180,18
pt_000075,39.933425602409386,-75.1717116571982,90,270,18
pt_000076,39.93320848711864,-75.16951512179189,180,0,19
pt_000077,39.933152003952436,-75.16944591867923,270,90,19
pt_000078,39.9330987292037,-75.16951928929356,0,180,19
pt_000079,39.933155212325715,-75.16958849241294,90,270,19
pt_000080,39.933276614301704,-75.17008798647667,180,0,20
pt_000081,39.93322013148047,-75.17001878281842,270,90,20
pt_000082,39.933166856364934,-75.17009215305714,0,180,20
pt_000083,39.93322333914194,-75.17016135672213,90,270,20
pt_000084,39.93310470339027,-75.16873987070466,180,0,21
pt_000085,39.93304821975721,-75.16867066834216,270,90,21
pt_000086,39.93299494550482,-75.16874403945228,0,180,21
pt_000087,39.93305142909367,-75.1688132418215,90,270,21
pt_000088,39.93299890093194,-75.1678795154339,180,0,22
pt_000089,39.932942416780776,-75.16781031389436,270,90,22
pt_000090,39.93288914307927,-75.1678836855648,0,180,22
pt_000091,39.93294562718623,-75.16795288711106,90,270,22
pt_000092,39.934627064844236,-75.1708298485325,180,0,23
pt_000093,39.9345705824694,-75.17076064288206,270,90,23
pt_000094,39.93451730688163,-75.17083401399736,0,180,23
pt_000095,39.934573789212294,-75.17090321965455,90,270,23
pt_000096,39.934701069591966,-75.17141637400894,180,0,24
pt_000097,39.93464458757034,-75.17134716779553,270,90,24
pt_000098,39.934591311607065,-75.17142053853087,0,180,24
pt_000099,39.934647793584496,-75.171489744751,90,270,24
pt_000100,39.93456254797449,-75.17034156329598,180,0,25
pt_000101,39.93450606530559,-75.17027235811715,270,90,25
pt_000102,39.93445279003046,-75.17034572954566,0,180,25
pt_000103,39.93450927265515,-75.17041493473123,90,270,25
pt_000104,39.93451214203433,-75.16995033813672,180,0,26
pt_000105,39.93445565912982,-75.16988113333446,270,90,26
pt_000106,39.93440238410521,-75.1699545050153,0,180,26
pt_000107,39.9344588669655,-75.17002370982428,90,270,26
pt_000108,39.93442696513102,-75.16924632873064,180,0,27
pt_000109,39.93437048180258,-75.16917712460038,270,90,27
pt_000110,39.9343172072287,-75.16925049674124,0,180,27
pt_000111,39.934373690512956,-75.16931970087822,90,270,27
pt_000112,39.934324863341345,-75.16846897185762,180,0,28
pt_000113,39.934268379544754,-75.1683997684776,270,90,28
pt_000114,39.93421510546863,-75.16847314111772,0,180,28
pt_000115,39.93427158922099,-75.16854234450449,90,270,28
pt_000116,39.93421456207904,-75.16764039246009,180,0,29
pt_000117,39.934158077783515,-75.1675711898812,270,90,29
pt_000118,39.93410480423787,-75.16764456305188,0,180,29
pt_000119,39.93416128848921,-75.1677137656375,90,270,29
pt_000120,39.93625234074675,-75.17015441333746,180,0,30
pt_000121,39.93619585796468,-75.17008520659301,270,90,30
pt_000122,39.93614258281324,-75.17015857999307,0,180,30
pt_000123,39.9361990655511,-75.17022778674425,90,270,30
pt_000124,39.93629650386723,-75.17045535767407,180,0,31
pt_000125,39.9362400212664,-75.17038615063447,270,90,31
pt_000126,39.936186745922285,-75.17045952384622,0,180,31
pt_000127,39.936243228478915,-75.17052873089258,90,270,31
pt_000128,39.93617053128337,-75.1696732391063,180,0,32
pt_000129,39.93611404821154,-75.1696040328452,270,90,32
pt_000130,39.93606077336812,-75.1696774065342,0,180,32
pt_000131,39.93611725639573,-75.16974661280203,90,270,32
pt_000132,39.93611360508529,-75.16937818437957,180,0,33
pt_000133,39.93605712183576,-75.16930897842174,270,90,33
pt_000134,39.93600384718121,-75.16938235228062,0,180,33
pt_000135,39.93606033038652,-75.16945155824517,90,270,33
pt_000136,39.936033420051615,-75.1689021166322,180,0,34
pt_000137,39.93597693651542,-75.16883291115181,270,90,34
pt_000138,39.93592366216563,-75.16890628529738,0,180,34
pt_000139,39.93598014565762,-75.16897549078449,90,270,34
pt_000140,39.93588986039946,-75.16812214880262,180,0,35
pt_000141,39.93583337639358,-75.1680529441169,270,90,35
pt_000142,39.93578010254309,-75.16812631871899,0,180,35
pt_000143,39.935836586504756,-75.16819552341148,90,270,35
pt_000144,39.93733348714758,-75.17024905530513,180,0,36
pt_000145,39.93727700442224,-75.17017984738074,270,90,36
pt_000146,39.937223729212626,-75.17025322187416,0,180,36
pt_000147,39.937280211893764,-75.17032242980528,90,270,36
pt_000148,39.93752565975186,-75.1718208373564,180,0,37
pt_000149,39.937469177973064,-75.17175162792958,270,90,37
pt_000150,39.937415901757085,-75.17182500139803,0,180,37
pt_000151,39.93747238349166,-75.17189421083158,90,270,37
pt_000152,39.93728596664398,-75.1699197246837,180,0,38
pt_000153,39.937229483720294,-75.1698505170815,270,90,38
pt_000154,39.93717620872151,-75.16992389178182,0,180,38
pt_000155,39.93723269160098,-75.16999309939077,90,270,38
pt_000156,39.93810885342462,-75.17653758972527,180,0,39
pt_000157,39.93805237448647,-75.17646837578329,270,90,39
pt_000158,39.93799909525064,-75.1765417461828,0,180,39
pt_000159,39.93805557414458,-75.1766109601315,90,270,39
pt_000160,39.93834262047229,-75.17846457212589,180,0,40
pt_000161,39.93828614269472,-75.17839535634388,270,90,40
pt_000162,39.938232862225185,-75.17846872548468,0,180,40
pt_000163,39.93828933995855,-75.1785379412734,90,270,40
pt_000164,39.93791694626917,-75.17495120891404,180,0,41
pt_000165,39.937860466375646,-75.17488199648629,270,90,41
pt_000166,39.93780718815547,-75.17495536792259,0,180,41
pt_000167,39.9378636680048,-75.17502458035705,90,270,41
pt_000168,39.937847235137674,-75.17441661961564,180,0,42
pt_000169,39.9377907549222,-75.17434740770331,270,90,42
pt_000170,39.93773747704427,-75.17442077948353,0,180,42
pt_000171,39.937793957215554,-75.17448999140258,90,270,42
pt_000172,39.93771999702329,-75.17338614638652,180,0,43
pt_000173,39.937663516187186,-75.17331693546046,270,90,43
pt_000174,39.937610238969015,-75.17339030791133,0,180,43
pt_000175,39.93766671976091,-75.17345951884413,90,270,43
pt_000176,39.93734718672305,-75.17672757279907,180,0,44
pt_000177,39.937290707899535,-75.17665835947508,270,90,44
pt_000178,39.937237428540264,-75.17673172890309,0,180,44
pt_000179,39.937293907319585,-75.17680094223378,90,270,44
pt_000180,39.937655272289234,-75.17861562822918,180,0,45
pt_000181,39.93759879460282,-75.17854641302183,270,90,45
pt_000182,39.93754551403497,-75.17861978130192,0,180,45
pt_000183,39.937601991677184,-75.17868899651597,90,270,45
pt_000184,39.93707563619331,-75.17514425836514,180,0,46
pt_000185,39.93701915641625,-75.17507504663396,270,90,46
pt_000186,39.936965878070495,-75.17514841701033,0,180,46
pt_000187,39.93702235780338,-75.17521762874823,90,270,46
pt_000188,39.93698456654869,-75.17459523134954,180,0,47
pt_000189,39.93692808644097,-75.17452602016755,270,90,47
pt_000190,39.93687480844667,-75.1745993908761,0,180,47
pt_000191,39.93693128851018,-75.17466860206481,90,270,47
pt_000192,39.93654975452649,-75.17201642356308,180,0,48
pt_000193,39.93649327286572,-75.17194721496777,270,90,48
pt_000194,39.93643999652226,-75.17202058722896,0,180,48
pt_000195,39.9364964781388,-75.172089795831,90,270,48
pt_000196,39.93680591121515,-75.17358287023009,180,0,49
pt_000197,39.93674943049777,-75.17351366007165,270,90,49
pt_000198,39.936696153151516,-75.17358703138113,0,180,49
pt_000199,39.9367526338247,-75.1736562415463,90,270,49
pt_000200,39.935434541141596,-75.17710829863174,180,0,50
pt_000201,39.93537806254788,-75.17703908693964,270,90,50
pt_000202,39.935324782940434,-75.17711245400373,0,180,50
pt_000203,39.935381261489944,-75.17718166570252,90,270,50
pt_000204,39.93549185702154,-75.17758076391452,180,0,51
pt_000205,39.935435378712384,-75.17751155177132,270,90,51
pt_000206,39.93538209880247,-75.17758491852678,0,180,51
pt_000207,39.935438577067416,-75.1776541306767,90,270,51
pt_000208,39.93538291911323,-75.1766815933589,180,0,52
pt_000209,39.935326440262514,-75.1766123820741,270,90,52
pt_000210,39.93527316092829,-75.17668574941705,0,180,52
pt_000211,39.93532963973479,-75.17675496070856,90,270,52
pt_000212,39.935307550847305,-75.17612130451802,180,0,53
pt_000213,39.93525107165914,-75.17605209377575,270,90,53
pt_000214,39.9351977926836,-75.17612546147667,0,180,53
pt_000215,39.93525427182754,-75.17619467222568,90,270,53
pt_000216,39.93522877736453,-75.1755371635368,180,0,54
pt_000217,39.93517229782457,-75.17546795336033,270,90,54
pt_000218,39.93511901922302,-75.17554132143425,0,180,54
pt_000219,39.93517549871875,-75.17561053161742,90,270,54
pt_000220,39.935163808386406,-75.17502446974902,180,0,55
pt_000221,39.93510732853768,-75.17495526006493,270,90,55
pt_000222,39.93505405026438,-75.17502862847073,0,180,55
pt_000223,39.93511053006888,-75.17509783816153,90,270,55
pt_000224,39.93511100625703,-75.17458817247176,180,0,56
pt_000225,39.93505452614557,-75.17451896320412,270,90,56
pt_000226,39.93500124815159,-75.17459233189503,0,180,56
pt_000227,39.935057728218844,-75.17466154116939,90,270,56
pt_000228,39.93503816705771,-75.17397093689945,180,0,57
pt_000229,39.934981686574524,-75.17390172821909,270,90,57
pt_000230,39.93492840897572,-75.17397509731533,0,180,57
pt_000231,39.93498488941473,-75.1740443060024,90,270,57
pt_000232,39.93495230392392,-75.17341830796504,180,0,58
pt_000233,39.93489582310792,-75.17334909983154,270,90,58
pt_000234,39.93484254586289,-75.1734224692684,0,180,58
pt_000235,39.93489902663471,-75.1734916774086,90,270,58
pt_000236,39.93490184448866,-75.17294704181687,180,0,59
pt_000237,39.934845363388845,-75.17287783412654,270,90,59
pt_000238,39.93479208644555,-75.17295120387844,0,180,59
pt_000239,39.934848567501184,-75.17302041157551,90,270,59
pt_000240,39.9348292399735,-75.17238879043931,180,0,60
pt_000241,39.93477275853749,-75.17231958328698,270,90,60
pt_000242,39.934719481951625,-75.17239295339823,0,180,60
pt_000243,39.93477596334344,-75.17246216055729,90,270,60
pt_000244,39.93476220227612,-75.17185793125327,180,0,61
pt_000245,39.93470572052041,-75.17178872461052,270,90,61
pt_000246,39.93465244427445,-75.17186209506563,0,180,61
pt_000247,39.93470892598594,-75.1719313017151,90,270,61
pt_000248,39.93409286575962,-75.17638385394028,180,0,62
pt_000249,39.93403638672993,-75.17631464421707,270,90,62
pt_000250,39.93398310758352,-75.1763880104005,0,180,62
pt_000251,39.934039586568986,-75.17645722013042,90,270,62
pt_000252,39.934162195079,-75.17694136302659,180,0,63
