filename,point_id,intersection_idx,lat,lon,arm_direction,heading,gsv_pano_id,gsv_date,has_traffic_light,has_stop_sign,num_traffic_lights,num_stop_signs,detections_json
pt_000000_arm0_offset15.jpg,pt_000000,0,39.954017663629415,-75.15943530903762,0,195,EuZqFNDwfOeI3hkhi7cG9g,2025-10,True,False,3,0,"{""traffic_lights"": [{""confidence"": 0.7608767747879028, ""class"": ""traffic light"", ""bbox"": [58.6512336730957, 256.38287353515625, 74.34349060058594, 285.88922119140625]}, {""confidence"": 0.65472811460495, ""class"": ""traffic light"", ""bbox"": [158.9046630859375, 273.8958435058594, 169.1796875, 297.2469177246094]}, {""confidence"": 0.5705813765525818, ""class"": ""traffic light"", ""bbox"": [526.6820678710938, 264.78033447265625, 536.7608032226562, 291.46221923828125]}], ""stop_signs"": []}"
pt_000001_arm90_offset15.jpg,pt_000001,0,39.95396117439026,-75.15936609310648,90,285,CAoSFkNJSE0wb2dLRUlDQWdJRDYwWnVXTWc.,2021-10,True,False,3,0,"{""traffic_lights"": [{""confidence"": 0.7806457281112671, ""class"": ""traffic light"", ""bbox"": [115.50717163085938, 216.14410400390625, 133.79188537597656, 253.928955078125]}, {""confidence"": 0.7343132495880127, ""class"": ""traffic light"", ""bbox"": [317.7420654296875, 278.1126708984375, 333.05718994140625, 318.813720703125]}, {""confidence"": 0.5332930088043213, ""class"": ""traffic light"", ""bbox"": [16.998592376708984, 215.5224609375, 42.302818298339844, 254.1253662109375]}], ""stop_signs"": []}"
pt_000002_arm180_offset15.jpg,pt_000002,0,39.95390790614797,-75.15943949410342,180,15,teh4lsuxWP0rFf0eNP5K_A,2025-10,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.8041297793388367, ""class"": ""traffic light"", ""bbox"": [518.795166015625, 256.2669677734375, 533.102783203125, 285.66845703125]}, {""confidence"": 0.7355229258537292, ""class"": ""traffic light"", ""bbox"": [33.78770065307617, 250.69137573242188, 49.440738677978516, 288.7017517089844]}], ""stop_signs"": []}"
pt_000003_arm270_offset15.jpg,pt_000003,0,39.95396439534292,-75.15950871004131,270,105,KNgfILQH5WyMGZrHVzWkXw,2025-05,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.661156952381134, ""class"": ""traffic light"", ""bbox"": [449.19232177734375, 274.5157470703125, 461.06744384765625, 298.3271484375]}, {""confidence"": 0.5410401821136475, ""class"": ""traffic light"", ""bbox"": [112.335693359375, 273.37713623046875, 122.16281127929688, 294.30242919921875]}], ""stop_signs"": []}"
pt_000004_arm0_offset15.jpg,pt_000004,1,39.95420490793173,-75.16100800272503,0,195,BSJb8ZQyVsD9DzNgil6J3A,2025-05,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.7026646137237549, ""class"": ""traffic light"", ""bbox"": [583.728515625, 275.3133239746094, 596.183349609375, 294.8871765136719]}], ""stop_signs"": []}"
pt_000005_arm90_offset15.jpg,pt_000005,1,39.95414841963964,-75.16093878529519,90,285,iJW7DJc7PCSiH0DdtLLQHw,2025-05,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.8127104640007019, ""class"": ""traffic light"", ""bbox"": [240.26907348632812, 209.62564086914062, 253.26705932617188, 239.83816528320312]}, {""confidence"": 0.5981205701828003, ""class"": ""traffic light"", ""bbox"": [455.1883544921875, 283.1612548828125, 463.5887451171875, 299.5257568359375]}], ""stop_signs"": []}"
pt_000006_arm180_offset15.jpg,pt_000006,1,39.95409515039032,-75.1610121852611,180,15,2BINKiQroR07oqCx29VozA,2025-10,True,False,5,0,"{""traffic_lights"": [{""confidence"": 0.7500519752502441, ""class"": ""traffic light"", ""bbox"": [224.1611328125, 271.66729736328125, 232.6593017578125, 292.85797119140625]}, {""confidence"": 0.7299262285232544, ""class"": ""traffic light"", ""bbox"": [102.66569519042969, 261.76416015625, 118.64244079589844, 288.4063720703125]}, {""confidence"": 0.6034159660339355, ""class"": ""traffic light"", ""bbox"": [70.28909301757812, 271.14801025390625, 89.61172485351562, 287.1429443359375]}, {""confidence"": 0.5489850044250488, ""class"": ""traffic light"", ""bbox"": [485.72998046875, 269.892578125, 495.830810546875, 290.7120361328125]}, {""confidence"": 0.5040024518966675, ""class"": ""traffic light"", ""bbox"": [573.341552734375, 265.47320556640625, 584.6748046875, 288.52606201171875]}], ""stop_signs"": []}"
pt_000007_arm270_offset15.jpg,pt_000007,1,39.95415163863822,-75.1610814026977,270,105,G3NpHVNtgxzP76fY_6-pVA,2025-10,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.5314651727676392, ""class"": ""traffic light"", ""bbox"": [526.8629150390625, 282.88934326171875, 534.4605712890625, 297.5089111328125]}], ""stop_signs"": []}"
pt_000008_arm0_offset15.jpg,pt_000008,2,39.95812780688047,-75.16230919990188,0,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFxYW0zRXc.,2020-06,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.767367422580719, ""class"": ""traffic light"", ""bbox"": [463.93499755859375, 245.63385009765625, 475.63836669921875, 272.5584716796875]}, {""confidence"": 0.5340097546577454, ""class"": ""traffic light"", ""bbox"": [512.9847412109375, 248.82156372070312, 525.7193603515625, 274.1719665527344]}], ""stop_signs"": []}"
pt_000009_arm90_offset15.jpg,pt_000009,2,39.95807131937222,-75.16223997739208,90,285,CAoSFkNJSE0wb2dLRUlDQWdJRGEyWjY3Q3c.,2019-05,True,False,4,0,"{""traffic_lights"": [{""confidence"": 0.7594024538993835, ""class"": ""traffic light"", ""bbox"": [509.94500732421875, 179.76419067382812, 527.3818969726562, 217.75344848632812]}, {""confidence"": 0.7332830429077148, ""class"": ""traffic light"", ""bbox"": [81.77937316894531, 226.36358642578125, 94.46296691894531, 252.36492919921875]}, {""confidence"": 0.7052239179611206, ""class"": ""traffic light"", ""bbox"": [574.1383666992188, 133.26242065429688, 603.1530151367188, 184.608642578125]}, {""confidence"": 0.6651888489723206, ""class"": ""traffic light"", ""bbox"": [43.61930847167969, 206.5316162109375, 58.202491760253906, 235.9031982421875]}], ""stop_signs"": []}"
