filename,point_id,intersection_idx,lat,lon,arm_direction,base_bearing,heading,gsv_pano_id,gsv_date
pt_000036_arm0_offset15.jpg,pt_000036,9,39.9533940888286,-75.1633292756543,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJREU5b1dhQlE.,2014-09
pt_000037_arm90_offset15.jpg,pt_000037,9,39.95333760193432,-75.16326005712031,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGE2Y2Y3VXc.,2019-05
pt_000038_arm180_offset15.jpg,pt_000038,9,39.95328433119591,-75.16333345438964,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRDhtYTdxV2c.,2020-03
pt_000039_arm270_offset15.jpg,pt_000039,9,39.953340818046016,-75.16340267293037,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRFU4YzZWSWc.,2019-08
pt_000040_arm0_offset15.jpg,pt_000040,10,39.95448895600943,-75.16321697981948,0,180,195,WGYtKZfnkVdBBtzE-XhLQA,2025-05
pt_000041_arm90_offset15.jpg,pt_000041,10,39.95443246904756,-75.16314776026316,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFtWWJ2RFE.,2019-05
pt_000042_arm180_offset15.jpg,pt_000042,10,39.95437919838386,-75.16322115880364,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGEyWTdBSmc.,2020-06
pt_000043_arm270_offset15.jpg,pt_000043,10,39.954435685301554,-75.1632903783667,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEyWWExSHc.,2020-06
pt_000044_arm0_offset15.jpg,pt_000044,11,39.951690341718965,-75.16402149019753,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGE4WXJ0Q3c.,2019-05
pt_000045_arm90_offset15.jpg,pt_000045,11,39.9516338552415,-75.16395227282406,90,270,285,jFBW0ONypfrux-zhnNRW4g,2025-10
pt_000046_arm180_offset15.jpg,pt_000046,11,39.951580584055364,-75.1640256677096,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJRGF5WktDREE.,2019-05
pt_000047_arm270_offset15.jpg,pt_000047,11,39.95163707048865,-75.16409488508981,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGFtZHphVEE.,2019-05
pt_000048_arm0_offset15.jpg,pt_000048,12,39.957761130884634,-75.16250581711206,0,180,195,CAoSFkNJSE0wb2dLRUlDQWdJRGF5ZnVMV2c.,2020-07
pt_000049_arm90_offset15.jpg,pt_000049,12,39.95770464349474,-75.16243659481246,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJRGEyZl9LQXc.,2020-06
pt_000050_arm180_offset15.jpg,pt_000050,12,39.95765137329507,-75.1625099974467,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRGEyYTZvM1FF,2020-07
pt_000051_arm270_offset15.jpg,pt_000051,12,39.95770786064075,-75.16257921975307,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGFtWTJLSVE.,2019-05
pt_000052_arm0_offset15.jpg,pt_000052,13,39.95165192999165,-75.16352454893824,0,180,195,Og64tbYWCyvpBP12zNZ8YA,2025-10
pt_000053_arm90_offset15.jpg,pt_000053,13,39.95159544321491,-75.16345533201715,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJQ3Vpb2ozNGdF,2022-07
pt_000054_arm180_offset15.jpg,pt_000054,13,39.95154217234703,-75.1635287272509,180,0,15,CAoSFkNJSE0wb2dLRUlDQWdJQ3Vpc2p1R2c.,2022-07
pt_000055_arm270_offset15.jpg,pt_000055,13,39.95159865907957,-75.16359794417875,270,90,105,YT7JlLuhP6jEvfEw_ugrOw,2025-10
pt_000056_arm0_offset15.jpg,pt_000056,14,39.95744149874086,-75.15881520442143,0,180,195,O20gx45Il5-3c2L-13GKWw,2025-07
pt_000057_arm90_offset15.jpg,pt_000057,14,39.95738500912854,-75.15874598551692,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZXpmdndF,2019-05
pt_000058_arm180_offset15.jpg,pt_000058,14,39.95733174129228,-75.1588193907002,180,0,15,fSQCcUSM-57gdiDHQohWHg,2022-07
pt_000059_arm270_offset15.jpg,pt_000059,14,39.957388230860396,-75.15888860961145,270,90,105,2PxnvqSpan-M0FcJnX1otA,2025-07
pt_000060_arm0_offset15.jpg,pt_000060,15,39.954335272612376,-75.1620346166027,0,180,195,2Ij0vIRffLOb9wtT0EGy-Q,2025-10
pt_000061_arm90_offset15.jpg,pt_000061,15,39.95427878493848,-75.16196539818625,90,270,285,xgQealKQvg8DrptuifNbbA,2025-10
pt_000062_arm180_offset15.jpg,pt_000062,15,39.954225515031844,-75.16203879748792,180,0,15,bjpf5utXq6Qu9eDFjzo3wQ,2025-10
pt_000063_arm270_offset15.jpg,pt_000063,15,39.954282002661536,-75.16210801591112,270,90,105,2Ij0vIRffLOb9wtT0EGy-Q,2025-10
