filename,point_id,intersection_idx,lat,lon,arm_direction,heading,gsv_pano_id,gsv_date,has_traffic_light,has_stop_sign,num_traffic_lights,num_stop_signs,detections_json
pt_000020_arm0_offset15.jpg,pt_000020,5,39.97132323844281,-75.14333061246398,0,195,WU7hXpSZSfONVR6rfuw8fA,2022-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000021_arm90_offset15.jpg,pt_000021,5,39.97126673951011,-75.14326139229166,90,285,WU7hXpSZSfONVR6rfuw8fA,2022-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000022_arm180_offset15.jpg,pt_000022,5,39.97121348163216,-75.14333482462561,180,15,WU7hXpSZSfONVR6rfuw8fA,2022-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000023_arm270_offset15.jpg,pt_000023,5,39.971269980520646,-75.14340404480474,270,105,WU7hXpSZSfONVR6rfuw8fA,2022-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000024_arm0_offset15.jpg,pt_000024,6,39.971258182106666,-75.14283836663895,0,195,EQ-TFZNLXhm0NulKFBpJeA,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000025_arm90_offset15.jpg,pt_000025,6,39.97120168287759,-75.1427691469425,90,285,u4npMGqx5m8cGmNXxM9SJQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000026_arm180_offset15.jpg,pt_000026,6,39.97114842531486,-75.14284257959214,180,15,Au-N4lLCou82gZoMbWhF6w,2022-05,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.754734456539154, ""class"": ""stop sign"", ""bbox"": [525.9926147460938, 274.74554443359375, 564.3231811523438, 312.48370361328125]}]}"
pt_000027_arm270_offset15.jpg,pt_000027,6,39.97120492449972,-75.14291179929542,270,105,hCYCwmMn1f33mTVq1ZxJHQ,2022-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000028_arm0_offset15.jpg,pt_000028,7,39.97245254234014,-75.14258149344829,0,195,moBgGmLh2mIupk6vCI4SpQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000029_arm90_offset15.jpg,pt_000029,7,39.972396042956845,-75.14251227274809,90,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFtZEhQT3c.,2019-10,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000030_arm180_offset15.jpg,pt_000030,7,39.97234278556207,-75.14258570689073,180,15,CYFXVPXbzLB33rxkeZYibw,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.6351969838142395, ""class"": ""stop sign"", ""bbox"": [590.2822265625, 269.68841552734375, 618.091552734375, 300.82275390625]}]}"
pt_000031_arm270_offset15.jpg,pt_000031,7,39.972399284901165,-75.14265492759775,270,105,CAoSFkNJSE0wb2dLRUlDQWdJRGE2WTJpR0E.,2019-10,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000032_arm0_offset15.jpg,pt_000032,8,39.97116198714321,-75.14211114276564,0,195,c_ab6srdzcYypij5eCAJmg,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.917194128036499, ""class"": ""stop sign"", ""bbox"": [541.8253173828125, 148.25648498535156, 621.7105712890625, 229.27195739746094]}]}"
pt_000033_arm90_offset15.jpg,pt_000033,8,39.97110548747629,-75.14204192377225,90,285,CAoSFkNJSE0wb2dLRUlDQWdJRGFzWVRMWVE.,2020-01,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000034_arm180_offset15.jpg,pt_000034,8,39.97105223037925,-75.14211535688824,180,15,CAoSFkNJSE0wb2dLRUlDQWdJRGF5ZHFZQXc.,2020-01,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000035_arm270_offset15.jpg,pt_000035,8,39.97110873000196,-75.14218457588841,270,105,2koaNsOZ40GzEr50z-mbPA,2025-04,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.9023149013519287, ""class"": ""stop sign"", ""bbox"": [593.6710205078125, 232.11065673828125, 639.7215576171875, 287.07159423828125]}]}"
pt_000036_arm0_offset15.jpg,pt_000036,9,39.97100560259285,-75.13924675722104,0,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZXpJcWdF,2019-10,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.7265658378601074, ""class"": ""traffic light"", ""bbox"": [397.36944580078125, 286.42034912109375, 408.52520751953125, 315.28204345703125]}], ""stop_signs"": []}"
pt_000037_arm90_offset15.jpg,pt_000037,9,39.97094910120144,-75.13917754077028,90,285,yDmc59c2ZNwPdQwub00sXg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000038_arm180_offset15.jpg,pt_000038,9,39.970895845939296,-75.13925097596349,180,15,eVHA2kUAudF97f_Ezb2uIw,2025-05,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.6426162719726562, ""class"": ""traffic light"", ""bbox"": [481.28717041015625, 277.1398620605469, 494.43731689453125, 299.9948425292969]}, {""confidence"": 0.5340847969055176, ""class"": ""traffic light"", ""bbox"": [481.13104248046875, 277.80706787109375, 489.97833251953125, 299.65679931640625]}], ""stop_signs"": []}"
pt_000039_arm270_offset15.jpg,pt_000039,9,39.97095234728653,-75.1393201924211,270,105,CAoSFkNJSE0wb2dLRUlDQWdJRGEwYTdOUEE.,2019-10,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.5037264227867126, ""class"": ""traffic light"", ""bbox"": [301.17333984375, 258.84332275390625, 312.758544921875, 285.08233642578125]}], ""stop_signs"": []}"
pt_000040_arm0_offset15.jpg,pt_000040,10,39.97250032227394,-75.13893401096632,0,195,CAoSF0NJSE0wb2dLRUlDQWdJRGE2ZGpoaEFF,2019-10,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.727471649646759, ""class"": ""traffic light"", ""bbox"": [473.98895263671875, 260.5780944824219, 490.39349365234375, 298.1791687011719]}], ""stop_signs"": []}"
pt_000041_arm90_offset15.jpg,pt_000041,10,39.97244382069474,-75.13886479325222,90,285,6FFL_b6VEkvWRjxVdn4xKA,2025-04,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.6061731576919556, ""class"": ""traffic light"", ""bbox"": [424.8775329589844, 257.39935302734375, 437.3664855957031, 287.25787353515625]}], ""stop_signs"": []}"
pt_000042_arm180_offset15.jpg,pt_000042,10,39.97239056563723,-75.13893823030712,180,15,CAoSF0NJSE0wb2dLRUlDQWdJRGFpZXZwd2dF,2019-10,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.7907997965812683, ""class"": ""traffic light"", ""bbox"": [520.0545654296875, 224.74920654296875, 547.0460205078125, 276.7551574707031]}, {""confidence"": 0.5192725658416748, ""class"": ""traffic light"", ""bbox"": [545.9249877929688, 265.0594482421875, 557.7780151367188, 295.4725341796875]}], ""stop_signs"": []}"
pt_000043_arm270_offset15.jpg,pt_000043,10,39.972447067172205,-75.13900744802805,270,105,AaktXfT8MUYehDJbyRen9A,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000044_arm0_offset15.jpg,pt_000044,11,39.97109430945086,-75.14005213872177,0,195,CAoSF0NJSE0wb2dLRUlDQWdJQ3MtODdONmdF,2020-02,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000045_arm90_offset15.jpg,pt_000045,11,39.97103780854432,-75.13998292151051,90,285,rWEdsrJh0geH5qLeGZdaUw,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000046_arm180_offset15.jpg,pt_000046,11,39.97098455276638,-75.14005635616805,180,15,5Yx81BzwNQJseOx1D5-H4Q,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000047_arm270_offset15.jpg,pt_000047,11,39.97104105362872,-75.14012557338614,270,105,7p212Y7qWMhHOwd80IKCUQ,2025-05,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000048_arm0_offset15.jpg,pt_000048,12,39.97099008429438,-75.14127202732038,0,195,CAoSFkNJSE0wb2dLRUlDQWdJRGE2ZWFvTkE.,2020-01,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
